"Time","Accel_x","Accel_y","Accel_z","Gyro_x","Gyro_y","Gyro_z","Mag_x","Mag_y","Mag_z","Light","Compass"
"2931",,,,,,,,,,,"205.40250670307492"
"2929","1.9021933","1.6591818","9.299079",,,,,,,,
"2920",,,,"0.09374327","0.16724652","-0.10439592",,,,,
"2931",,,,,,,,,,"262.0",
"2931","1.9021933","1.6591818","9.299079",,,,,,,,
"2925",,,,"0.09374327","0.16724652","-0.10439592",,,,,
"2933",,,,,,,"3.0","-9.2","-23.300001",,
"2939","1.650802","1.4903905","8.797494",,,,,,,,
"2930",,,,"0.15126756","0.26631612","-0.26312032",,,,,
"2939",,,,,,,,,,,"205.82905201674222"
"2944","1.3934253","1.3730747","8.462306",,,,,,,,
"2944",,,,,,,"2.9","-9.1","-23.300001",,
"2935",,,,"0.16831179","0.30466563","-0.3323625",,,,,
"2949","1.0654198","1.271321","8.12592",,,,,,,,
"2940",,,,"0.17470337","0.33449304","-0.386691",,,,,
"2950",,,,,,,,,,,"205.989178971644"
"2950","1.0654198","1.271321","8.12592",,,,,,,,
"2944",,,,"0.17470337","0.33449304","-0.386691",,,,,
"2954","0.7410054","1.1791444","7.8266454",,,,,,,,
"2954",,,,,,,"2.9","-9.0","-23.300001",,
"2949",,,,"0.16937704","0.35260254","-0.42397526",,,,,
"2959","0.45729253","1.0761937","7.53575",,,,,,,,
"2953",,,,"0.15446335","0.35792887","-0.44208476",,,,,
"2959",,,,,,,,,,,"207.3687815613382"
"2964","0.17597382","0.9528923","7.275979",,,,,,,,
"2964",,,,,,,"2.8","-8.900001","-23.300001",,
"2958",,,,"0.13102753","0.35153726","-0.44741106",,,,,
"2970","-0.021547815","0.8439561","7.097611",,,,,,,,
"2962",,,,"0.101200126","0.3334278","-0.44315",,,,,
"2970",,,,,,,,,,,"207.62507757975376"
"2975","-0.16879122","0.7661445","6.9264255",,,,,,,,
"2974",,,,,,,"2.7","-8.8","-23.300001",,
"2967",,,,"0.06711166","0.30786142","-0.43249738",,,,,
"2980",,,,,,,,,,,"208.73226490459118"
"2980","-0.16879122","0.7661445","6.9264255",,,,,,,,
"2980",,,,,,,"2.7","-8.8","-23.300001",,
"2972",,,,"0.06711166","0.30786142","-0.43249738",,,,,
"2984","-0.40342298","0.62488663","6.7803793",,,,,,,,
"2984",,,,,,,"2.7","-8.7","-23.300001",,
"2977",,,,"0.0053263223","0.24394555","-0.4016047",,,,,
"2990","-0.5602432","0.5530606","6.7851677",,,,,,,,
"2982",,,,"-0.020240024","0.20559604","-0.38136467",,,,,
"2990",,,,,,,,,,,"208.97522839374685"
"2994","-0.6907272","0.49320555","6.805518",,,,,,,,
"2994",,,,,,,"2.7","-8.7","-23.300001",,
"2986",,,,"-0.039414786","0.15978967","-0.36112466",,,,,
"2999","-0.8379706","0.45609543","6.8665705",,,,,,,,
"2991",,,,"-0.051132694","0.10333065","-0.3355583",,,,,
"3002",,,,,,,,,,,"209.8001103398093"
"3002","-0.8379706","0.45609543","6.8665705",,,,,,,,
"2996",,,,"-0.051132694","0.10333065","-0.3355583",,,,,
"3005",,,,,,,"2.6000001","-8.6","-23.300001",,
"3010","-1.1348516","0.4369418","7.2723875",,,,,,,,
"3014",,,,,,,"2.6000001","-8.5","-23.300001",,
"3001",,,,"-0.04474111","-0.03089267","-0.2727077",,,,,
"3014",,,,,,,,,,,"209.99691541055404"
"3014","-1.1348516","0.4369418","7.2723875",,,,,,,,
"3005",,,,"-0.04474111","-0.03089267","-0.2727077",,,,,
"3020","-1.1719618","0.48961425","7.6949644",,,,,,,,
"3010",,,,"-0.0053263223","-0.13848437","-0.18109496",,,,,
"3020",,,,,,,,,,,"210.59321824585282"
"3024","-1.1085154","0.5434838","7.880515",,,,,,,,
"3024",,,,,,,"2.5","-8.5","-23.300001",,
"3015",,,,"0.023435818","-0.16298546","-0.13315806",,,,,
"3029","-0.9900024","0.60932434","7.9954367",,,,,,,,
"3020",,,,"0.053263225","-0.16618125","-0.084155895",,,,,
"3029",,,,,,,,,,,"210.6951519890261"
"3034","-0.80684596","0.7577648","8.015787",,,,,,,,
"3034",,,,,,,"2.5","-8.400001","-23.300001",,
"3025",,,,"0.084155895","-0.15233281","-0.040480047",,,,,
"3039","-0.6356605","0.94451255","8.037335",,,,,,,,
"3030",,,,"0.10865697","-0.128897","-0.0063915867",,,,,
"3040",,,,,,,,,,,"211.00263344508176"
"3040","-0.6356605","0.94451255","8.037335",,,,,,,,
"3035",,,,"0.10865697","-0.128897","-0.0063915867",,,,,
"3043","-0.4429273","1.1013328","8.007407",,,,,,,,
"3043",,,,,,,"2.4","-8.400001","-23.2",,
"3039",,,,"0.128897","-0.094808534","0.018109497",,,,,
"3050","-0.2621651","1.258153","7.9846625",,,,,,,,
"3043",,,,"0.1438107","-0.058589544","0.029827405",,,,,
"3050",,,,,,,,,,,"211.00343940740382"
"3053","-0.1328782","1.42455","7.914034",,,,,,,,
"3053",,,,,,,"2.4","-8.3","-23.1",,
"3048",,,,"0.15126756","-0.026631612","0.033023197",,,,,
"3059","-0.027533319","1.5346833","7.8410106",,,,,,,,
"3053",,,,"0.15446335","0.0010652645","0.02876214",,,,,
"3059",,,,,,,,,,,"211.17650274059358"
"3064","0.044292733","1.6436194","7.723695",,,,,,,,
"3064",,,,,,,"2.4","-8.3","-23.0",,
"3057",,,,"0.15339808","0.02130529","0.017044231",,,,,
"3070","0.08499416","1.7190368","7.656657",,,,,,,,
"3062",,,,"0.14594123","0.035153728","0.0031957934",,,,,
"3070",,,,,,,,,,,"211.16263745657847"
"3074",,,,,,,"2.3","-8.2","-23.0",,
"3074","0.11611878","1.7657237","7.5920134",,,,,,,,
"3067",,,,"0.13209279","0.04474111","-0.017044231",,,,,
"3079","0.108936176","1.8483237","7.538144",,,,,,,,
"3071",,,,"0.11504856","0.043675844","-0.037284255",,,,,
"3079",,,,,,,,,,,"211.29052591859778"
"3083","0.039504327","1.8710686","7.517793",,,,,,,,
"3083",,,,,,,"2.3","-8.1","-23.1",,
"3076",,,,"0.09374327","0.037284255","-0.05539375",,,,,
"3090","-0.051475335","1.9153614","7.5812397",,,,,,,,
"3081",,,,"0.0777643","0.02130529","-0.07243799",,,,,
"3090",,,,,,,,,,,"211.31751882619767"
"3093","-0.16998832","1.8914193","7.645883",,,,,,,,
"3093",,,,,,,"2.3","-8.1","-23.0",,
"3086",,,,"0.060720075","0.0010652645","-0.08735169",,,,,
"3098","-0.33997664","1.8626889","7.777564",,,,,,,,
"3090",,,,"0.0479369","-0.020240024","-0.098004326",,,,,
"3100",,,,,,,,,,,"211.40464471925034"
"3100","-0.33997664","1.8626889","7.777564",,,,,,,,
"3095",,,,"0.0479369","-0.020240024","-0.098004326",,,,,
"3104","-0.47046062","1.804031","7.9930425",,,,,,,,
"3104",,,,,,,"2.2","-8.1","-23.1",,
"3099",,,,"0.039414786","-0.039414786","-0.10333065",,,,,
"3110",,,,,,,,,,,"211.4682747615582"
"3109","-0.6404489","1.757344","8.214506",,,,,,,,
"3104",,,,"0.03834952","-0.05752428","-0.10652645",,,,,
"3111",,,,,,,,,,"275.0",
"3110","-0.6404489","1.757344","8.214506",,,,,,,,
"3108",,,,"0.03834952","-0.05752428","-0.10652645",,,,,
"3113","-0.7769185","1.7082629","8.433576",,,,,,,,
"3113",,,,,,,"2.3","-8.1","-23.1",,
"3112",,,,"0.04474111","-0.07350325","-0.10333065",,,,,
"3119","-0.89303726","1.6699557","8.663419",,,,,,,,
"3116",,,,"0.058589544","-0.084155895","-0.09374327",,,,,
"3119",,,,,,,,,,,"211.57035876889321"
"3123","-1.0139444","1.6531962","8.86932",,,,,,,,
"3123",,,,,,,"2.3","-8.0","-23.1",,
"3120",,,,"0.080960095","-0.084155895","-0.07882957",,,,,
"3130","-1.0941502","1.602918","9.0476885",,,,,,,,
"3124",,,,"0.1107875","-0.07563378","-0.056459017",,,,,
"3130",,,,,,,,,,,"211.63071032039943"
"3133","-1.0833763","1.6304513","9.166202",,,,,,,,
"3133",,,,,,,"2.3","-8.0","-23.1",,
"3129",,,,"0.14487597","-0.054328486","-0.025566347",,,,,
"3139","-1.0259154","1.6699557","9.220071",,,,,,,,
"3133",,,,"0.18429075","-0.01917476","0.008522116",,,,,
"3139",,,,,,,,,,,"211.6991624762613"
"3143","-0.93373865","1.7681179","9.23683",,,,,,,,
"3143",,,,,,,"2.3","-8.0","-23.1",,
"3138",,,,"0.22370553","0.025566347","0.043675844",,,,,
"3148","-0.7781156","1.8507179","9.119514",,,,,,,,
"3142",,,,"0.26418558","0.07989483","0.07350325",,,,,
"3150",,,,,,,,,,,"211.6926737965498"
"3150","-0.7781156","1.8507179","9.119514",,,,,,,,
"3146",,,,"0.26418558","0.07989483","0.07350325",,,,,
"3153","-0.60812724","2.019509","8.985439",,,,,,,,
"3153",,,,,,,"2.3","-7.9","-23.1",,
"3150",,,,"0.30253512","0.13635385","0.0958738",,,,,
"3159","-0.4201824","2.2290018","8.838196",,,,,,,,
"3155",,,,"0.3334278","0.18855181","0.10546118",,,,,
"3159",,,,,,,,,,,"211.76406293375476"
"3163","-0.29688102","2.4612393","8.602366",,,,,,,,
"3163",,,,,,,"2.3","-7.9","-23.0",,
"3159",,,,"0.35153726","0.23648871","0.098004326",,,,,
"3168","-0.21428105","2.669535","8.391677",,,,,,,,
"3163",,,,"0.35153726","0.2759035","0.07669904",,,,,
"3170",,,,,,,,,,,"211.7071128164552"
"3170","-0.21428105","2.669535","8.391677",,,,,,,,
"3167",,,,"0.35153726","0.2759035","0.07669904",,,,,
"3173","-0.21068975","2.8287494","8.1881695",,,,,,,,
"3173",,,,,,,"2.4","-7.8","-23.1",,
"3171",,,,"0.3323625","0.3057309","0.0479369",,,,,
"3179","-0.21188685","2.9580362","8.025364",,,,,,,,
"3175",,,,"0.30146983","0.3270362","0.018109497",,,,,
"3179",,,,,,,,,,,"211.86841456389422"
"3184","-0.22864626","3.0442274","7.8709383",,,,,,,,
"3184",,,,,,,"2.4","-7.8","-23.0",,
"3180",,,,"0.26205507","0.3472762","-0.00958738",,,,,
"3189","-0.22864626","3.0873232","7.750031",,,,,,,,
"3184",,,,"0.21518342","0.36112466","-0.039414786",,,,,
"3190",,,,,,,,,,,"211.8683735827592"
"3190","-0.22864626","3.0873232","7.750031",,,,,,,,
"3188",,,,"0.21518342","0.36112466","-0.039414786",,,,,
"3195","-0.22864626","3.1136594","7.6841903",,,,,,,,
"3195",,,,,,,"2.4","-7.8","-23.1",,
"3192",,,,"0.16192019","0.36432046","-0.07243799",,,,,
"3201","-0.25378537","3.1483753","7.6841903",,,,,,,,
"3196",,,,"0.10652645","0.35792887","-0.10546118",,,,,
"3201",,,,,,,,,,,"212.13069382802271"
"3204",,,,,,,"2.5","-7.7000003","-23.2",,
"3209","-0.47884035","3.228581","7.9224133",,,,,,,,
"3201",,,,"-0.0031957934","0.3110572","-0.17789917",,,,,
"3209",,,,,,,,,,,"212.2064952674315"
"3213","-0.6476316","3.277662","8.067263",,,,,,,,
"3213",,,,,,,"2.6000001","-7.7000003","-23.2",,
"3206",,,,"-0.05006743","0.28122982","-0.21092236",,,,,
"3220","-0.8655039","3.3267434","8.2516165",,,,,,,,
"3211",,,,"-0.08735169","0.24074976","-0.2396845",,,,,
"3220",,,,,,,,,,,"212.618505938545"
"3223","-1.0833763","3.3411086","8.48146",,,,,,,,
"3223",,,,,,,"2.6000001","-7.6","-23.300001",,
"3216",,,,"-0.11611383","0.18429075","-0.2609898",,,,,
"3230","-1.174356","3.3650506","8.7771435",,,,,,,,
"3221",,,,"-0.14061491","0.10759171","-0.27164245",,,,,
"3230",,,,,,,,,,,"212.77430255351302"
"3235","-1.1994951","3.3494883","9.202114",,,,,,,,
"3235",,,,,,,"2.7","-7.5","-23.4",,
"3226",,,,"-0.165116","0.013848438","-0.27483824",,,,,
"3239","-1.2114661","3.3662477","9.707291",,,,,,,,
"3231",,,,"-0.18002969","-0.0777643","-0.27057716",,,,,
"3239",,,,,,,,,,,"213.34612599082647"
"3244","-1.1887212","3.3087866","10.287885",,,,,,,,
"3244",,,,,,,"2.8","-7.5","-23.5",,
"3235",,,,"-0.18855181","-0.1470065","-0.257794",,,,,
"3250","-1.1492168","3.2130187","10.81461",,,,,,,,
"3240",,,,"-0.18322548","-0.18109496","-0.23648871",,,,,
"3250",,,,,,,,,,,"213.50931287047644"
"3254","-1.0833763","3.0873232","11.204864",,,,,,,,
"3254",,,,,,,"2.9","-7.4","-23.6",,
"3245",,,,"-0.16618125","-0.18002969","-0.2066613",,,,,
"3259","-0.9672575","2.9532478","11.463438",,,,,,,,
"3250",,,,"-0.13635385","-0.15020229","-0.17150758",,,,,
"3259",,,,,,,,,,,"214.1968397123299"
"3264","-0.8487445","2.8862102","11.63582",,,,,,,,
"3264",,,,,,,"3.1000001","-7.4","-23.7",,
"3255",,,,"-0.09374327","-0.10546118","-0.13528858",,,,,
"3269","-0.736217","2.8670566","11.713632",,,,,,,,
"3260",,,,"-0.041545313","-0.058589544","-0.101200126",,,,,
"3271",,,,,,,,,,,"214.2922711154133"
"3271","-0.736217","2.8670566","11.713632",,,,,,,,
"3265",,,,"-0.041545313","-0.058589544","-0.101200126",,,,,
"3274","-0.6404489","2.8886044","11.716026",,,,,,,,
"3274",,,,,,,"3.2","-7.3","-23.800001",,
"3269",,,,"0.014913702","-0.015978966","-0.07243799",,,,,
"3279","-0.58298814","2.9281087","11.604695",,,,,,,,
"3274",,,,"0.07243799","0.023435818","-0.049002163",,,,,
"3281",,,,,,,,,,,"214.9588429368932"
"3281","-0.58298814","2.9281087","11.604695",,,,,,,,
"3278",,,,"0.07243799","0.023435818","-0.049002163",,,,,
"3284","-0.5363012","3.0310593","11.467029",,,,,,,,
"3284",,,,,,,"3.2","-7.3","-23.800001",,
"3282",,,,"0.1257012","0.05539375","-0.029827405",,,,,
"3291",,,,,,,,,,,"214.98657350492346"
"3289","-0.49081135","3.1124623","11.281479",,,,,,,,
"3286",,,,"0.17044231","0.07882957","-0.015978966",,,,,
"3291",,,,,,,,,,"291.0",
"3291","-0.49081135","3.1124623","11.281479",,,,,,,,
"3290",,,,"0.17044231","0.07882957","-0.015978966",,,,,
"3294",,,,,,,"3.3","-7.2000003","-23.9",,
"3294",,,,"0.20559604","0.0958738","-0.007456851",,,,,
"3294","-0.45729253","3.21661","11.134235",,,,,,,,
"3301","-0.40821138","3.2597055","10.995371",,,,,,,,
"3298",,,,"0.23009712","0.10972224","-0.0063915867",,,,,
"3301",,,,,,,,,,,"215.87374677621642"
"3304","-0.39983168","3.3039982","10.828975",,,,,,,,
"3304",,,,,,,"3.3","-7.1","-24.0",,
"3302",,,,"0.24714136","0.12144015","-0.010652645",,,,,
"3310","-0.37708676","3.3518825","10.654198",,,,,,,,
"3306",,,,"0.25672874","0.128897","-0.0127831735",,,,,
"3310",,,,,,,,,,,"215.88366421089128"
"3314","-0.33279404","3.3614593","10.466252",,,,,,,,
"3314",,,,,,,"3.4","-7.1","-24.1",,
"3310",,,,"0.2545982","0.12996227","-0.017044231",,,,,
"3320","-0.29688102","3.406949","10.3214035",,,,,,,,
"3314",,,,"0.24394555","0.12783173","-0.020240024",,,,,
"3320",,,,,,,,,,,"217.00489440466222"
"3323","-0.25857377","3.465607","10.208876",,,,,,,,
"3323",,,,,,,"3.5","-7.1","-24.1",,
"3319",,,,"0.2247708","0.12144015","-0.026631612",,,,,
"3329","-0.34117374","3.5290532","10.042479",,,,,,,,
"3323",,,,"0.19600865","0.112918034","-0.036218993",,,,,
"3329",,,,,,,,,,,"217.0222567455324"
"3333","-0.4165911","3.5972881","9.932345",,,,,,,,
"3333",,,,,,,"3.6000001","-7.0","-24.2",,
"3328",,,,"0.15978967","0.0958738","-0.046871636",,,,,
"3339","-0.5446809","3.6355953","9.921572",,,,,,,,
"3332",,,,"0.11717909","0.070307456","-0.05539375",,,,,
"3339",,,,,,,,,,,"218.32706876381496"
"3343","-0.65242","3.655946","9.968259",,,,,,,,
"3343",,,,,,,"3.7","-7.0","-24.2",,
"3337",,,,"0.07456851","0.027696876","-0.058589544",,,,,
"3349","-0.78290397","3.642778","10.166978",,,,,,,,
"3342",,,,"0.033023197","-0.03089267","-0.05539375",,,,,
"3349",,,,,,,,,,,"218.36664287986602"
"3354","-0.91219085","3.618836","10.514136",,,,,,,,
"3354",,,,,,,"3.8","-6.9","-24.300001",,
"3346",,,,"-0.002130529","-0.098004326","-0.0479369",,,,,
"3359","-0.91338795","3.5577838","10.930728",,,,,,,,
"3351",,,,"-0.026631612","-0.16192019","-0.03195793",,,,,
"3359",,,,,,,,,,,"219.61379444117532"
"3364","-0.8463503","3.4751837","11.378444",,,,,,,,
"3364",,,,,,,"3.9","-6.9","-24.4",,
"3356",,,,"-0.033023197","-0.21518342","-0.013848438",,,,,
"3370","-0.7445967","3.369839","11.862072",,,,,,,,
"3361",,,,"-0.020240024","-0.25885928","0.008522116",,,,,
"3370",,,,,,,,,,,"219.63353368787665"
"3374","-0.6404489","3.2333694","12.260707",,,,,,,,
"3374",,,,,,,"4.0","-6.9","-24.4",,
"3366",,,,"0.0127831735","-0.2876214","0.03089267",,,,,
"3379","-0.5566519","3.1435869","12.631808",,,,,,,,
"3371",,,,"0.06178534","-0.3153183","0.05752428",,,,,
"3380",,,,,,,,,,,"221.05083892178934"
"3380","-0.5566519","3.1435869","12.631808",,,,,,,,
"3375",,,,"0.06178534","-0.3153183","0.05752428",,,,,
"3383","-0.46806642","3.028665","13.065159",,,,,,,,
"3383",,,,,,,"4.1","-6.8","-24.5",,
"3379",,,,"0.12144015","-0.33449304","0.08628642",,,,,
"3390","-0.39025488","2.9496565","13.441049",,,,,,,,
"3384",,,,"0.1949434","-0.3387541","0.11930962",,,,,
"3390",,,,,,,,,,,"221.01238495676216"
"3393","-0.30166942","2.8790276","13.746309",,,,,,,,
"3393",,,,,,,"4.2000003","-6.8","-24.6",,
"3388",,,,"0.2790993","-0.32277513","0.15765914",,,,,
"3399","-0.19752164","2.8790276","13.933057",,,,,,,,
"3393",,,,"0.37284255","-0.28229508","0.2034655",,,,,
"3399",,,,,,,,,,,"222.6206759402467"
"3404","0.01316811","2.8574798","13.972561",,,,,,,,
"3404",,,,,,,"4.3","-6.7000003","-24.6",,
"3397",,,,"0.47404268","-0.221575","0.24820662",,,,,
"3409","0.2885013","2.8886044","13.8241205",,,,,,,,
"3402",,,,"0.5699165","-0.13848437","0.29188246",,,,,
"3410",,,,,,,,,,,"222.48933140250736"
"3410","0.2885013","2.8886044","13.8241205",,,,,,,,
"3406",,,,"0.5699165","-0.13848437","0.29188246",,,,,
"3414","0.6572084","2.906561","13.482946",,,,,,,,
"3414",,,,,,,"4.3","-6.7000003","-24.7",,
"3410",,,,"0.65726817","-0.043675844","0.32384038",,,,,
"3419","1.0283096","2.9233203","12.993333",,,,,,,,
"3415",,,,"0.7318367","0.051132694","0.33449304",,,,,
"3419",,,,,,,,,,,"226.76143714343192"
"3424","1.4077905","2.906561","12.398374",,,,,,,,
"3424",,,,,,,"4.4","-6.7000003","-24.7",,
"3419",,,,"0.7850999","0.13209279","0.3206446",,,,,
"3429","1.7357962","2.9388826","11.792641",,,,,,,,
"3423",,,,"0.8181231","0.18002969","0.28336033",,,,,
"3430",,,,,,,,,,,"226.5535398454751"
"3430","1.7357962","2.9388826","11.792641",,,,,,,,
"3427",,,,"0.8181231","0.18002969","0.28336033",,,,,
"3434","1.910573","2.954445","11.219229",,,,,,,,
"3434",,,,,,,"4.6","-6.7000003","-24.800001",,
"3431",,,,"0.82557994","0.19707392","0.221575",,,,,
"3440","2.0171149","2.979584","10.676943",,,,,,,,
"3436",,,,"0.80533993","0.18642128","0.14168017",,,,,
"3440",,,,,,,,,,,"232.4359583058785"
"3444","2.0410569","3.0298622","10.234015",,,,,,,,
"3444",,,,,,,"4.7000003","-6.6","-24.800001",,
"3440",,,,"0.7637946","0.14807177","0.0479369",,,,,
"3450","2.0649989","3.0262709","9.865308",,,,,,,,
"3444",,,,"0.7030745","0.09267801","-0.05539375",,,,,
"3450",,,,,,,,,,,"232.35488396043047"
"3454","2.086547","2.9412768","9.537302",,,,,,,,
"3454",,,,,,,"4.8","-6.6","-24.800001",,
"3449",,,,"0.62531024","0.02130529","-0.16831179",,,,,
"3459","2.1021092","2.8502972","9.257181",,,,,,,,
"3453",,,,"0.531567","-0.060720075","-0.2876214",,,,,
"3460",,,,,,,,,,,"238.99030345607113"
"3460","2.1021092","2.8502972","9.257181",,,,,,,,
"3457",,,,"0.531567","-0.060720075","-0.2876214",,,,,
"3465","2.099715","2.6743233","9.0476885",,,,,,,,
"3464",,,,,,,"4.9","-6.6","-24.9",,
"3462",,,,"0.42397526","-0.15020229","-0.41225734",,,,,
"3467","2.099715","2.6743233","9.0476885",,,,,,,,
"3467",,,,,,,"4.9","-6.6","-24.9",,
"3465",,,,"0.42397526","-0.15020229","-0.41225734",,,,,
"3470","2.087744","2.4133554","9.022549",,,,,,,,
"3469",,,,"0.2972088","-0.23861924","-0.5400891",,,,,
"3470",,,,,,,,,,,"239.16895388400198"
"3470",,,,,,,,,,"321.0",
"3473","1.958457","2.0506337","9.050082",,,,,,,,
"3473",,,,,,,"5.0","-6.5","-24.9",,
"3473",,,,"0.1587244","-0.3206446","-0.66579026",,,,,
"3478","1.7621324","1.6448165","9.277532",,,,,,,,
"3477",,,,"0.010652645","-0.38456047","-0.7755125",,,,,
"3480",,,,,,,,,,,"245.8768143659798"
"3480","1.7621324","1.6448165","9.277532",,,,,,,,
"3484","1.5286977","1.22224","9.563639",,,,,,,,
"3484",,,,,,,"5.1","-6.5","-25.0",,
"3481",,,,"-0.13741912","-0.42397526","-0.86392945",,,,,
"3489","1.3012487","0.7649474","9.919178",,,,,,,,
"3485",,,,"-0.27483824","-0.44208476","-0.92784536",,,,,
"3490",,,,,,,,,,,"246.34206636167357"
"3490","1.3012487","0.7649474","9.919178",,,,,,,,
"3488",,,,"-0.27483824","-0.44208476","-0.92784536",,,,,
"3493","1.1049241","0.2813187","10.271125",,,,,,,,
"3493",,,,,,,"5.2000003","-6.5","-25.0",,
"3492",,,,"-0.3920173","-0.44101948","-0.96299905",,,,,
"3499","0.9648633","-0.19512744","10.607511",,,,,,,,
"3496",,,,"-0.4889564","-0.42290998","-0.97045594",,,,,
"3499",,,,,,,,,,,"252.61547217092522"
"3504","0.8535329","-0.62967503","10.927136",,,,,,,,
"3504",,,,,,,"5.3","-6.5","-24.9",,
"3500",,,,"-0.55606806","-0.3888215","-0.9534117",,,,,
"3509","0.7793127","-1.0175357","11.184513",,,,,,,,
"3504",,,,"-0.5933523","-0.34834146","-0.9139969",,,,,
"3509",,,,,,,,,,,"253.17649024897173"
"3514","0.80684596","-1.3275849","11.377247",,,,,,,,
"3514",,,,,,,"5.3","-6.4","-24.9",,
"3508",,,,"-0.5965481","-0.30999196","-0.85540736",,,,,
"3519","0.878672","-1.5693992","11.52449",,,,,,,,
"3512",,,,"-0.567786","-0.2759035","-0.78296936",,,,,
"3519",,,,,,,,,,,"258.8637019028962"
"3523","1.0199299","-1.7130513","11.51611",,,,,,,,
"3523",,,,,,,"5.4","-6.4","-24.9",,
"3517",,,,"-0.5123922","-0.24714136","-0.7030745",,,,,
"3528","1.246182","-1.8124107","11.409568",,,,,,,,
"3521",,,,"-0.43782368","-0.23329292","-0.6199839",,,,,
"3530",,,,,,,,,,,"259.29308857525825"
"3530","1.246182","-1.8124107","11.409568",,,,,,,,
"3525",,,,"-0.43782368","-0.23329292","-0.6199839",,,,,
"3534","1.4879963","-1.8219875","11.263522",,,,,,,,
"3534",,,,,,,"5.4","-6.4","-25.0",,
"3529",,,,"-0.34834146","-0.23648871","-0.5411543",,,,,
"3539","1.7238252","-1.721431","11.131841",,,,,,,,
"3534",,,,"-0.2514024","-0.25033715","-0.47404268",,,,,
"3539",,,,,,,,,,,"263.3214726760292"
"3544","1.9536686","-1.5634137","11.02889",,,,,,,,
"3544",,,,,,,"5.5","-6.3","-24.9",,
"3538",,,,"-0.15339808","-0.26525086","-0.4250405",,,,,
"3550","2.1188686","-1.3144168","10.817003",,,,,,,,
"3542",,,,"-0.05965481","-0.2759035","-0.39734364",,,,,
"3550",,,,,,,,,,,"263.565727070938"
"3554","2.15957","-1.0486604","10.588357",,,,,,,,
"3554",,,,,,,"5.5","-6.3","-24.9",,
"3547",,,,"0.01917476","-0.28442562","-0.38775626",,,,,
"3559","2.1296425","-0.7206547","10.342952",,,,,,,,
"3551",,,,"0.07882957","-0.28975195","-0.39095205",,,,,
"3561",,,,,,,,,,,"265.9541212802865"
"3561","2.1296425","-0.7206547","10.342952",,,,,,,,
"3555",,,,"0.07882957","-0.28975195","-0.39095205",,,,,
"3564","2.1033063","-0.39624038","10.073604",,,,,,,,
"3564",,,,,,,"5.6","-6.3","-24.800001",,
"3559",,,,"0.112918034","-0.29294774","-0.40586576",,,,,
"3570","1.9919758","-0.15322891","9.793482",,,,,,,,
"3564",,,,"0.11930962","-0.30253512","-0.4346279",,,,,
"3570",,,,,,,,,,,"266.16492140864057"
"3574","1.7537527","0.029927522","9.594764",,,,,,,,
"3574",,,,,,,"5.6","-6.2000003","-24.800001",,
"3568",,,,"0.098004326","-0.32384038","-0.47191215",,,,,
"3580",,,,,,,,,,,"267.75892363638144"
"3580","1.4508862","0.12210429","9.522937",,,,,,,,
"3572",,,,"0.056459017","-0.35473305","-0.50600064",,,,,
"3585","1.1001357","0.1376666","9.527725",,,,,,,,
"3585",,,,,,,"5.7000003","-6.2000003","-24.800001",,
"3577",,,,"0.0010652645","-0.39521313","-0.531567",,,,,
"3590","0.79846627","0.06464344","9.653421",,,,,,,,
"3582",,,,"-0.05965481","-0.43569317","-0.5422196",,,,,
"3590",,,,,,,,,,,"268.0532842990415"
"3594","0.5446809","-0.047884032","9.877279",,,,,,,,
"3594",,,,,,,"5.7000003","-6.2000003","-24.800001",,
"3586",,,,"-0.11930962","-0.46871635","-0.53476274",,,,,
"3599","0.37349546","-0.21667525","10.134656",,,,,,,,
"3591",,,,"-0.16831179","-0.49321744","-0.5123922",,,,,
"3601",,,,,,,,,,,"269.0706614664824"
"3601","0.37349546","-0.21667525","10.134656",,,,,,,,
"3595",,,,"-0.16831179","-0.49321744","-0.5123922",,,,,
"3604","0.30286652","-0.41060558","10.451887",,,,,,,,
"3604",,,,,,,"5.8","-6.1","-24.800001",,
"3599",,,,"-0.19920446","-0.5028048","-0.47617322",,,,,
"3609","0.29807812","-0.6619968","10.704475",,,,,,,,
"3603",,,,"-0.20879184","-0.49215218","-0.42717105",,,,,
"3612",,,,,,,,,,,"269.3649743178182"
"3612","0.29807812","-0.6619968","10.704475",,,,,,,,
"3607",,,,"-0.20879184","-0.49215218","-0.42717105",,,,,
"3615",,,,,,,"5.8","-6.1","-24.7",,
"3620","0.31603462","-1.0821792","11.200075",,,,,,,,
"3612",,,,"-0.15339808","-0.39840892","-0.2972088",,,,,
"3622",,,,,,,,,,,"269.9091969606957"
"3622","0.31603462","-1.0821792","11.200075",,,,,,,,
"3616",,,,"-0.15339808","-0.39840892","-0.2972088",,,,,
"3624","0.2693477","-1.2653356","11.256339",,,,,,,,
"3624",,,,,,,"5.8","-6.0","-24.6",,
"3620",,,,"-0.09161274","-0.3174488","-0.21944448",,,,,
"3629","0.2693477","-1.2653356","11.256339",,,,,,,,
"3624",,,,"-0.010652645","-0.21944448","-0.13102753",,,,,
"3629",,,,,,,,,,,"270.0653077643655"
"3634","0.30765492","-1.1947067","11.180922",,,,,,,,
"3634",,,,,,,"5.9","-6.0","-24.6",,
"3628",,,,"0.080960095","-0.10226539","-0.03834952",,,,,
"3639","0.4333505","-1.0486604","10.960655",,,,,,,,
