"Time","Accel_x","Accel_y","Accel_z","Gyro_x","Gyro_y","Gyro_z","Mag_x","Mag_y","Mag_z","Light","Compass"
"685",,,,,,,,,,,"161.4310565803878"
"689",,,,"-0.058591332","0.10652969","-0.025567126",,,,,
"689",,,,,,,,,,,"161.22124682946333"
"695","-0.641646","1.1779473","9.155427",,,,,,,,
"695",,,,,,,"-5.875","16.5","-8.4375",,
"696",,,,"-0.039415985","0.08415846","-0.017044751",,,,,
"696",,,,,,,,,,,"161.0071067386051"
"699",,,,"-0.022371236","0.054330144","-0.014914157",,,,,
"700",,,,,,,,,,,"160.79466053466103"
"704","-0.5554548","1.3790601","9.002198",,,,,,,,
"705",,,,"-0.012783563","0.035154797","-0.015979454",,,,,
"705",,,,,,,,,,,"160.58415410444127"
"711",,,,"0.0010652969","0.019175345","-0.020240642",,,,,
"711",,,,,,,,,,,"160.37550548567572"
"714","-0.5746084","1.4460979","8.810662",,,,,,,,
"714",,,,"0.0031958907","0.017044751","-0.023436533",,,,,
"715",,,,,,,,,,,"160.16532690453607"
"716",,,,,,,"-5.625","16.5625","-8.25",,
"718",,,,"-0.0010652969","0.020240642","-0.028763017",,,,,
"719",,,,,,,,,,,"159.96027096527393"
"723","-0.51714754","1.541866","8.820239",,,,,,,,
"724",,,,"-0.01065297","0.028763017","-0.033024207",,,,,
"725",,,,,,,,,,,"159.7532752522875"
"729",,,,"-0.023436533","0.046873067","-0.03728539",,,,,
"729",,,,,,,,,,,"159.54815101113377"
"733","-0.5650316","1.5514427","8.8777",,,,,,,,
"734",,,,"-0.036220096","0.06178722","-0.03835069",,,,,
"735",,,,,,,,,,,"159.3444884304622"
"735",,,,,,,"-5.8125","16.5625","-8.1875",,
"738",,,,"-0.04900366","0.08415846","-0.04261188",,,,,
"739",,,,,,,,,,,"159.13777958542096"
"744","-0.6607997","1.5897499","8.829816",,,,,,,,
"744",,,,"-0.060721926","0.1033338","-0.044742472",,,,,
"745",,,,,,,,,,,"158.93414432550628"
"748",,,,"-0.07670138","0.120378554","-0.04154658",,,,,
"749",,,,,,,,,,,"158.72867857489393"
"754","-0.6895301","1.6184803","8.8777",,,,,,,,
"754",,,,"-0.088419646","0.13422741","-0.03835069",,,,,
"755",,,,,,,,,,,"158.52340406957842"
"755",,,,,,,"-5.875","16.8125","-8.125",,
"758",,,,"-0.091615535","0.13635801","-0.039415985",,,,,
"759",,,,,,,,,,,"158.31662692264536"
"763","-0.7469909","1.7142484","8.858546",,,,,,,,
"764",,,,"-0.08735435","0.12890093","-0.044742472",,,,,
"764",,,,,,,,,,,"158.11465822888817"
"768",,,,"-0.08096257","0.116117366","-0.04900366",,,,,
"769",,,,,,,,,,,"157.909684251896"
"773","-0.7278373","1.7142484","8.839393",,,,,,,,
"774",,,,"-0.07244019","0.1054644","-0.058591332",,,,,
"774",,,,,,,,,,,"157.71302944531305"
"775",,,,,,,"-5.625","16.6875","-8.25",,
"779",,,,"-0.063917816","0.089484945","-0.064983115",,,,,
"780",,,,,,,,,,,"157.51459878954586"
"783","-0.7469909","1.7046716","8.858546",,,,,,,,
"784",,,,"-0.057526033","0.07137489","-0.067113705",,,,,
"784",,,,,,,,,,,"157.318353794313"
"788",,,,"-0.05219955","0.05219955","-0.07350549",,,,,
"789",,,,,,,,,,,"157.1234611765359"
"794","-0.7374141","1.6950948","8.820239",,,,,,,,
"795",,,,"-0.04900366","0.033024207","-0.070309594",,,,,
"796",,,,,,,,,,,"156.92713421903295"
"797",,,,,,,"-5.5625","16.5","-8.375",,
"798",,,,"-0.040481284","0.0085223755","-0.07244019",,,,,
"798",,,,,,,,,,,"156.73430431838528"
"803","-0.81402856","1.7046716","8.983045",,,,,,,,
"803",,,,"-0.035154797","-0.01384886","-0.07244019",,,,,
"803",,,,,,,,,,,"156.53932973833798"
"808",,,,"-0.025567126","-0.033024207","-0.07244019",,,,,
"809",,,,,,,,,,,"156.34660912071695"
"813","-0.7661445","1.6472107","9.11712",,,,,,,,
"813",,,,"-0.018110048","-0.045807768","-0.070309594",,,,,
"814",,,,,,,,,,,"156.15407974839263"
"815",,,,,,,"-5.4375","16.9375","-8.25",,
"818",,,,"-0.0063917814","-0.057526033","-0.07350549",,,,,
"818",,,,,,,,,,,"155.9650201121667"
"823","-0.6991069","1.6663644","9.165004",,,,,,,,
"823",,,,"0.0","-0.064983115","-0.07137489",,,,,
"824",,,,,,,,,,,"155.77090613595487"
"830",,,,"0.0","-0.059656627","-0.07670138",,,,,
"832",,,,,,,,,,,"155.58231095259248"
"833","-0.7565677","1.6567876","9.107543",,,,,,,,
"834",,,,,,,"-5.1875","17.0","-8.25",,
"834",,,,"-0.0085223755","-0.04793836","-0.07883197",,,,,
"835",,,,,,,,,,,"155.39344256166328"
"837",,,,,,,,,,,"155.2026343970099"
"842","-0.7757214","1.5897499","9.279925",,,,,,,,
"843",,,,"-0.045807768","-0.0010652969","-0.088419646",,,,,
"845",,,,,,,,,,,"155.0147905344562"
"847",,,,"-0.06604841","0.022371236","-0.091615535",,,,,
"848",,,,,,,,,,,"154.8269603322808"
"852","-0.7757214","1.5227122","9.232041",,,,,,,,
"853",,,,"-0.08415846","0.046873067","-0.092680834",,,,,
"853",,,,,,,,,,,"154.63915745086217"
"854",,,,,,,"-5.1875","16.875","-8.25",,
"857",,,,"-0.094811425","0.068179004","-0.091615535",,,,,
"858",,,,,,,,,,,"154.44836294658705"
"863","-0.8331822","1.5993267","9.251195",,,,,,,,
"864",,,,"-0.10013791","0.08202787","-0.09055024",,,,,
"865",,,,,,,,,,,"154.26075131046514"
"867",,,,"-0.09907261","0.09055024","-0.08415846",,,,,
"868",,,,,,,,,,,"154.07115891948388"
"872","-0.8619126","1.5131354","9.299079",,,,,,,,
"873",,,,"-0.09055024","0.092680834","-0.08202787",,,,,
"873",,,,,,,,,,,"153.87864320753795"
"874",,,,,,,"-5.3125","17.1875","-8.375",,
"877",,,,"-0.07563608","0.089484945","-0.07670138",,,,,
"878",,,,,,,,,,,"153.68667391072552"
"882","-0.94810385","1.5035586","9.232041",,,,,,,,
"882",,,,"-0.06285252","0.07883197","-0.06604841",,,,,
"883",,,,,,,,,,,"153.49202717975845"
"887",,,,"-0.04793836","0.064983115","-0.05539544",,,,,
"887",,,,,,,,,,,"153.29545433544558"
"892","-0.94810385","1.541866","9.193734",,,,,,,,
"892",,,,"-0.039415985","0.050068956","-0.04793836",,,,,
"893",,,,,,,,,,,"153.09837605713403"
"893",,,,,,,"-5.0","17.4375","-8.3125",,
"897",,,,"-0.029828314","0.026632423","-0.03728539",,,,,
"898",,,,,,,,,,,"152.898989174883"
"902","-0.90021986","1.5227122","9.212888",,,,,,,,
"902",,,,"-0.020240642","0.0074570784","-0.033024207",,,,,
"903",,,,,,,,,,,"152.69677459431557"
"906",,,,"-0.009587673","-0.009587673","-0.025567126",,,,,
